Episode,Round,CurrentState,ManufacturerAction,RetailerAction,ManufacturerReward,RetailerReward,NextState,ManufacturerEpsilon,RetailerEpsilon
0,447,0,9,2,450,0.0,0,0.1039999999999992,0.1039999999999992
0,448,0,9,2,450,0.0,0,0.1019999999999992,0.1019999999999992
0,449,0,9,2,450,0.0,0,0.0999999999999992,0.0999999999999992
0,450,0,9,2,450,0.0,0,0.0979999999999992,0.0979999999999992
0,451,0,9,2,450,0.0,0,0.0959999999999992,0.0959999999999992
0,452,0,9,2,450,0.0,0,0.0939999999999992,0.0939999999999992
0,453,0,9,2,450,0.0,0,0.0919999999999992,0.0919999999999992
0,454,0,9,2,450,0.0,0,0.08999999999999919,0.08999999999999919
0,455,0,9,2,450,0.0,0,0.08799999999999919,0.08799999999999919
0,456,0,9,2,450,0.0,0,0.08599999999999919,0.08599999999999919
0,457,0,9,2,450,0.0,0,0.08399999999999919,0.08399999999999919
0,458,0,9,2,450,0.0,0,0.08199999999999918,0.08199999999999918
0,459,0,1,1,105,657.029702970297,0,0.07999999999999918,0.07999999999999918
0,460,0,9,0,360,-480.0,0,0.07799999999999918,0.07799999999999918
0,461,0,9,1,405,-540.0,0,0.07599999999999918,0.07599999999999918
0,462,0,9,2,450,0.0,0,0.07399999999999918,0.07399999999999918
0,463,0,9,2,450,0.0,0,0.07199999999999918,0.07199999999999918
0,464,0,9,2,450,0.0,0,0.06999999999999917,0.06999999999999917
0,465,0,9,2,450,0.0,0,0.06799999999999917,0.06799999999999917
0,466,0,9,2,450,0.0,0,0.06599999999999917,0.06599999999999917
0,467,0,2,0,174,525.4752475247524,0,0.06399999999999917,0.06399999999999917
0,468,0,9,3,495,-1.7821782178217518,0,0.06199999999999917,0.06199999999999917
0,469,0,9,0,360,-480.0,0,0.059999999999999165,0.059999999999999165
0,470,0,9,3,495,-1.7821782178217518,0,0.05799999999999916,0.05799999999999916
0,471,0,9,2,450,0.0,0,0.05599999999999916,0.05599999999999916
0,472,0,9,2,450,0.0,0,0.05399999999999916,0.05399999999999916
0,473,0,9,2,450,0.0,0,0.05199999999999916,0.05199999999999916
0,474,0,9,2,450,0.0,0,0.049999999999999156,0.049999999999999156
0,475,0,9,2,450,0.0,0,0.047999999999999154,0.047999999999999154
0,476,0,9,2,450,0.0,0,0.04599999999999915,0.04599999999999915
0,477,0,9,2,450,0.0,0,0.04399999999999915,0.04399999999999915
0,478,0,9,2,450,0.0,0,0.04199999999999915,0.04199999999999915
0,479,0,9,2,450,0.0,0,0.03999999999999915,0.03999999999999915
0,480,0,9,2,450,0.0,0,0.037999999999999146,0.037999999999999146
0,481,0,9,2,450,0.0,0,0.035999999999999144,0.035999999999999144
0,482,0,9,2,450,0.0,0,0.03399999999999914,0.03399999999999914
0,483,0,9,2,450,0.0,0,0.03199999999999914,0.03199999999999914
0,484,0,9,2,450,0.0,0,0.02999999999999914,0.02999999999999914
0,485,0,9,2,450,0.0,0,0.027999999999999137,0.027999999999999137
0,486,0,9,2,450,0.0,0,0.025999999999999135,0.025999999999999135
0,487,0,9,2,450,0.0,0,0.023999999999999133,0.023999999999999133
0,488,0,9,2,450,0.0,0,0.02199999999999913,0.02199999999999913
0,489,0,9,2,450,0.0,0,0.01999999999999913,0.01999999999999913
0,490,0,8,2,464,53.722772277227705,0,0.017999999999999128,0.017999999999999128
0,491,0,9,2,450,0.0,0,0.015999999999999126,0.015999999999999126
0,492,0,9,1,405,-540.0,0,0.013999999999999126,0.013999999999999126
0,493,0,9,4,540,-6.534653465346537,0,0.011999999999999126,0.011999999999999126
0,494,0,9,0,360,-480.0,0,0.009999999999999126,0.009999999999999126
