Experiment,Period,Player ID,Demand,Wholesale p.,Buyback p.,Player ID.1,Stock,Sales,Leftovers,Unmet_Demand,Realized_Mfg_Profit,Realized Retailer Profit,Realized_Retailer_Profit,Realized_Mfg_Profit_Share,Optimal_Stock,Under/Overstock_wrt_Optimal,Expected Sales,Expected_Leftovers,Expected Retailer Profit,Expected Mfg Profit,Expected Mfg. Profit Share,Predicted Sales,Predicted Leftovers,Predicted Retailer Profit,Predicted Mfg Profit,Predicted Mfg. Profit Share
1,38,Manufacturer 3,105,7,5,Retailer 3,90,90,0,15,360,450,450,0.4444444444444444,121.0,-31.0,82.2,38.8,550.4000000000001,166.0,0.23171412618648796,96.15,24.849999999999994,431.0500000000002,359.75,0.4549190692969144
1,39,Manufacturer 3,80,7,3,Retailer 3,75,75,0,5,300,375,375,0.4444444444444444,106.0,-31.0,72.0,34.0,441.0,198.0,0.30985915492957744,90.6,15.400000000000006,391.39999999999986,377.79999999999995,0.49115964638585546
1,40,Manufacturer 3,75,11,11,Retailer 3,0,0,0,75,0,0,0,,150.0,-150.0,0.0,150.0,1650.0,-1650.0,-inf,100.5,49.5,100.5,655.5,0.8670634920634921
1,1,Manufacturer 4,122,8,4,Retailer 4,87,87,0,35,435,348,348,0.5555555555555556,100.0,-13.0,80.34,19.659999999999997,346.72,356.36,0.5068555498663025,87.75,12.25,302.0,451.0,0.598937583001328
1,2,Manufacturer 4,144,9,6,Retailer 4,127,127,0,17,762,381,381,0.6666666666666666,100.0,27.0,97.74,2.260000000000005,43.43999999999991,748.4399999999999,0.9451432035156843,87.75,12.25,226.5,526.5,0.6992031872509961
1,3,Manufacturer 4,57,8,4,Retailer 4,117,57,60,0,345,-12,-252,3.7096774193548385,100.0,17.0,94.89,5.109999999999999,223.12000000000006,564.56,0.7167377615275238,87.75,12.25,302.0,451.0,0.598937583001328
1,4,Manufacturer 4,149,9,4,Retailer 4,97,97,0,52,582,291,291,0.6666666666666666,88.0,9.0,86.19,1.8100000000000023,168.51999999999998,574.76,0.7732752125713056,80.97,7.030000000000001,207.76,499.88,0.7064043864111695
1,5,Manufacturer 4,135,9,5,Retailer 4,117,117,0,18,702,351,351,0.6666666666666666,93.0,24.0,94.89,-1.8900000000000006,76.23000000000006,711.45,0.9032221206581352,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
1,6,Manufacturer 4,94,9,5,Retailer 4,107,94,13,0,577,230,165,0.7776280323450134,93.0,14.0,91.04,1.9599999999999937,139.27999999999997,632.2,0.8194638875926791,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
1,7,Manufacturer 4,143,9,4,Retailer 4,0,0,0,143,0,0,0,,88.0,-88.0,0.0,88.0,352.0,-352.0,-inf,80.97,7.030000000000001,207.76,499.88,0.7064043864111695
1,8,Manufacturer 4,66,9,5,Retailer 4,107,66,41,0,437,34,-171,1.6428571428571428,93.0,14.0,91.04,1.9599999999999937,139.27999999999997,632.2,0.8194638875926791,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
1,9,Manufacturer 4,123,9,5,Retailer 4,127,123,4,0,742,353,333,0.6902325581395349,93.0,34.0,97.74,-4.739999999999995,6.179999999999907,785.6999999999999,0.9921957872404911,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
1,10,Manufacturer 4,73,9,5,Retailer 4,137,73,64,0,502,-37,-357,3.462068965517241,93.0,44.0,99.59,-6.590000000000003,-70.87000000000009,854.95,1.0903861850831549,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
1,11,Manufacturer 4,142,8,3,Retailer 4,127,127,0,15,635,508,508,0.5555555555555556,94.0,33.0,97.74,-3.739999999999995,145.6599999999999,646.22,0.816057988584129,84.54,9.459999999999994,290.86,441.62,0.6029106596767148
1,12,Manufacturer 4,132,8,3,Retailer 4,0,0,0,132,0,0,0,,94.0,-94.0,0.0,94.0,282.0,-282.0,-inf,84.54,9.459999999999994,290.86,441.62,0.6029106596767148
1,13,Manufacturer 4,62,9,5,Retailer 4,107,62,45,0,417,6,-219,2.106060606060606,93.0,14.0,91.04,1.9599999999999937,139.27999999999997,632.2,0.8194638875926791,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
1,14,Manufacturer 4,136,9,5,Retailer 4,127,127,0,9,762,381,381,0.6666666666666666,93.0,34.0,97.74,-4.739999999999995,6.179999999999907,785.6999999999999,0.9921957872404911,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
1,15,Manufacturer 4,146,9,6,Retailer 4,127,127,0,19,762,381,381,0.6666666666666666,100.0,27.0,97.74,2.260000000000005,43.43999999999991,748.4399999999999,0.9451432035156843,87.75,12.25,226.5,526.5,0.6992031872509961
1,16,Manufacturer 4,95,9,5,Retailer 4,87,87,0,8,522,261,261,0.6666666666666666,93.0,-6.0,80.34,12.659999999999997,244.38000000000002,458.70000000000005,0.6524150878989589,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
1,17,Manufacturer 4,139,9,5,Retailer 4,117,117,0,22,702,351,351,0.6666666666666666,93.0,24.0,94.89,-1.8900000000000006,76.23000000000006,711.45,0.9032221206581352,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
1,18,Manufacturer 4,102,9,5,Retailer 4,127,102,25,0,637,206,81,0.8871866295264624,93.0,34.0,97.74,-4.739999999999995,6.179999999999907,785.6999999999999,0.9921957872404911,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
1,19,Manufacturer 4,83,9,4,Retailer 4,87,83,4,0,506,229,213,0.7037552155771906,88.0,-1.0,80.34,7.659999999999997,211.72000000000003,491.36,0.6988678386527849,80.97,7.030000000000001,207.76,499.88,0.7064043864111695
1,20,Manufacturer 4,142,9,5,Retailer 4,137,137,0,5,822,411,411,0.6666666666666666,93.0,44.0,99.59,-6.590000000000003,-70.87000000000009,854.95,1.0903861850831549,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
1,21,Manufacturer 4,80,9,4,Retailer 4,87,80,7,0,494,205,177,0.736214605067064,88.0,-1.0,80.34,7.659999999999997,211.72000000000003,491.36,0.6988678386527849,80.97,7.030000000000001,207.76,499.88,0.7064043864111695
1,22,Manufacturer 4,101,10,8,Retailer 4,137,101,36,0,671,130,-158,1.307992202729045,100.0,37.0,99.59,0.4099999999999966,-171.6400000000001,955.72,1.2189062340577494,87.75,12.25,151.0,602.0,0.799468791500664
1,23,Manufacturer 4,113,9,5,Retailer 4,77,77,0,36,462,231,231,0.6666666666666666,93.0,-16.0,73.49,19.510000000000005,286.4299999999999,364.45,0.5599342428711899,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
1,24,Manufacturer 4,104,9,5,Retailer 4,77,77,0,27,462,231,231,0.6666666666666666,93.0,-16.0,73.49,19.510000000000005,286.4299999999999,364.45,0.5599342428711899,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
1,25,Manufacturer 4,51,10,8,Retailer 4,97,51,46,0,311,10,-358,-6.617021276595745,100.0,-3.0,86.19,13.810000000000002,174.76,568.52,0.7648799913895168,87.75,12.25,151.0,602.0,0.799468791500664
1,26,Manufacturer 4,76,9,5,Retailer 4,117,76,41,0,497,64,-141,1.396067415730337,93.0,24.0,94.89,-1.8900000000000006,76.23000000000006,711.45,0.9032221206581352,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
1,27,Manufacturer 4,73,9,4,Retailer 4,127,73,54,0,546,-51,-267,1.956989247311828,88.0,39.0,97.74,-9.739999999999995,-9.080000000000098,800.96,1.0114663837955247,80.97,7.030000000000001,207.76,499.88,0.7064043864111695
1,28,Manufacturer 4,83,10,9,Retailer 4,137,83,54,0,473,112,-374,4.777777777777778,117.0,20.0,99.59,17.409999999999997,-18.230000000000103,802.3100000000001,1.023250178553209,94.89,22.11,167.67000000000007,620.01,0.7871343692870201
1,29,Manufacturer 4,147,10,9,Retailer 4,137,137,0,10,959,274,274,0.7777777777777778,117.0,20.0,99.59,17.409999999999997,-18.230000000000103,802.3100000000001,1.023250178553209,94.89,22.11,167.67000000000007,620.01,0.7871343692870201
1,30,Manufacturer 4,115,9,6,Retailer 4,77,77,0,38,462,231,231,0.6666666666666666,100.0,-23.0,73.49,26.510000000000005,347.93999999999994,302.93999999999994,0.4654314159292035,87.75,12.25,226.5,526.5,0.6992031872509961
1,31,Manufacturer 4,139,9,5,Retailer 4,0,0,0,139,0,0,0,,93.0,-93.0,0.0,93.0,465.0,-465.0,-inf,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
1,32,Manufacturer 4,59,9,6,Retailer 4,87,59,28,0,354,93,-75,1.2688172043010753,100.0,-13.0,80.34,19.659999999999997,299.04,404.04,0.5746714456391876,87.75,12.25,226.5,526.5,0.6992031872509961
1,33,Manufacturer 4,122,9,6,Retailer 4,67,67,0,55,402,201,201,0.6666666666666666,100.0,-33.0,65.64,34.36,390.84000000000003,195.84,0.3338105952137451,87.75,12.25,226.5,526.5,0.6992031872509961
1,34,Manufacturer 4,92,9,6,Retailer 4,117,92,25,0,552,201,51,0.9154228855721394,100.0,17.0,94.89,5.109999999999999,116.34000000000006,671.34,0.8523004265691652,87.75,12.25,226.5,526.5,0.6992031872509961
1,35,Manufacturer 4,93,10,8,Retailer 4,107,93,14,0,637,158,46,0.9326500732064422,100.0,7.0,91.04,8.959999999999994,94.15999999999997,677.32,0.8779488774822419,87.75,12.25,151.0,602.0,0.799468791500664
1,36,Manufacturer 4,136,9,6,Retailer 4,107,107,0,29,642,321,321,0.6666666666666666,100.0,7.0,91.04,8.959999999999994,183.23999999999998,588.24,0.7624825011665889,87.75,12.25,226.5,526.5,0.6992031872509961
1,37,Manufacturer 4,116,10,9,Retailer 4,127,116,11,0,790,221,122,0.8662280701754386,117.0,10.0,97.74,19.260000000000005,76.21999999999991,715.66,0.9037480426327222,94.89,22.11,167.67000000000007,620.01,0.7871343692870201
1,38,Manufacturer 4,105,10,9,Retailer 4,87,87,0,18,609,174,174,0.7777777777777778,117.0,-30.0,80.34,36.66,424.02,279.06000000000006,0.3969107356204131,94.89,22.11,167.67000000000007,620.01,0.7871343692870201
1,39,Manufacturer 4,80,9,6,Retailer 4,97,80,17,0,480,189,87,0.8465608465608465,100.0,-3.0,86.19,13.810000000000002,244.14,499.14,0.6715369712625121,87.75,12.25,226.5,526.5,0.6992031872509961
1,40,Manufacturer 4,75,10,9,Retailer 4,87,75,12,0,501,138,30,0.943502824858757,117.0,-30.0,80.34,36.66,424.02,279.06000000000006,0.3969107356204131,94.89,22.11,167.67000000000007,620.01,0.7871343692870201
1,1,Manufacturer 5,122,7,3,Retailer 5,85,85,0,37,340,425,425,0.4444444444444444,106.0,-21.0,79.05,26.950000000000003,434.44999999999993,259.15,0.3736303344867359,90.6,15.400000000000006,391.39999999999986,377.79999999999995,0.49115964638585546
1,2,Manufacturer 5,144,8,4,Retailer 5,75,75,0,69,375,300,300,0.5555555555555556,100.0,-25.0,72.0,28.0,376.0,263.0,0.41158059467918623,87.75,12.25,302.0,451.0,0.598937583001328
1,3,Manufacturer 5,57,9,4,Retailer 5,75,57,18,0,378,81,9,0.9767441860465116,88.0,-13.0,72.0,16.0,253.0,386.0,0.6040688575899843,80.97,7.030000000000001,207.76,499.88,0.7064043864111695
1,4,Manufacturer 5,149,8,3,Retailer 5,95,95,0,54,475,380,380,0.5555555555555556,94.0,1.0,85.1,8.900000000000006,287.9,448.29999999999995,0.6089377886443901,84.54,9.459999999999994,290.86,441.62,0.6029106596767148
1,5,Manufacturer 5,135,8,3,Retailer 5,65,65,0,70,325,260,260,0.5555555555555556,94.0,-29.0,63.95,30.049999999999997,337.55000000000007,234.85000000000002,0.4102900069881202,84.54,9.459999999999994,290.86,441.62,0.6029106596767148
1,6,Manufacturer 5,94,10,7,Retailer 5,0,0,0,94,0,0,0,,90.0,-90.0,0.0,90.0,630.0,-630.0,-inf,82.2,7.799999999999997,141.00000000000006,575.4,0.803182579564489
1,7,Manufacturer 5,143,9,6,Retailer 5,85,85,0,58,510,255,255,0.6666666666666666,100.0,-15.0,79.05,20.950000000000003,309.29999999999995,384.29999999999995,0.5540657439446367,87.75,12.25,226.5,526.5,0.6992031872509961
1,8,Manufacturer 5,66,9,6,Retailer 5,100,66,34,0,396,96,-108,1.375,100.0,0.0,87.75,12.25,226.5,526.5,0.6992031872509961,87.75,12.25,226.5,526.5,0.6992031872509961
1,9,Manufacturer 5,123,9,6,Retailer 5,75,75,0,48,450,225,225,0.6666666666666666,100.0,-25.0,72.0,28.0,357.0,282.0,0.4413145539906103,87.75,12.25,226.5,526.5,0.6992031872509961
1,10,Manufacturer 5,73,9,5,Retailer 5,70,70,0,3,420,210,210,0.6666666666666666,93.0,-23.0,68.1,24.900000000000006,311.69999999999993,295.5,0.4866600790513835,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
1,11,Manufacturer 5,142,9,5,Retailer 5,70,70,0,72,420,210,210,0.6666666666666666,93.0,-23.0,68.1,24.900000000000006,311.69999999999993,295.5,0.4866600790513835,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
1,12,Manufacturer 5,132,9,6,Retailer 5,60,60,0,72,360,180,180,0.6666666666666666,100.0,-40.0,59.55,40.45,417.29999999999995,117.29999999999998,0.21941638608305275,87.75,12.25,226.5,526.5,0.6992031872509961
1,13,Manufacturer 5,62,9,7,Retailer 5,55,55,0,7,330,165,165,0.6666666666666666,110.0,-55.0,54.9,55.1,549.5,-55.69999999999999,-0.11279870392871605,92.3,17.700000000000003,241.49999999999994,536.1,0.6894290123456791
1,14,Manufacturer 5,136,9,4,Retailer 5,0,0,0,136,0,0,0,,88.0,-88.0,0.0,88.0,352.0,-352.0,-inf,80.97,7.030000000000001,207.76,499.88,0.7064043864111695
1,15,Manufacturer 5,146,9,7,Retailer 5,0,0,0,146,0,0,0,,110.0,-110.0,0.0,110.0,770.0,-770.0,-inf,92.3,17.700000000000003,241.49999999999994,536.1,0.6894290123456791
1,16,Manufacturer 5,95,8,5,Retailer 5,100,95,5,0,475,365,340,0.5828220858895705,107.0,-7.0,87.75,19.25,349.25,403.75,0.5361885790172642,91.04,15.959999999999994,316.28,455.20000000000005,0.5900347384248458
1,17,Manufacturer 5,139,8,5,Retailer 5,90,90,0,49,450,360,360,0.5555555555555556,107.0,-17.0,82.2,24.799999999999997,390.4000000000001,326.0,0.4550530429927414,91.04,15.959999999999994,316.28,455.20000000000005,0.5900347384248458
1,18,Manufacturer 5,102,8,5,Retailer 5,70,70,0,32,350,280,280,0.5555555555555556,107.0,-37.0,68.1,38.900000000000006,451.69999999999993,155.49999999999997,0.2560935441370224,91.04,15.959999999999994,316.28,455.20000000000005,0.5900347384248458
1,19,Manufacturer 5,83,8,6,Retailer 5,130,83,47,0,368,238,-44,1.1358024691358024,117.0,13.0,98.4,18.599999999999994,252.40000000000015,538.4000000000001,0.6808295397066262,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,20,Manufacturer 5,142,8,6,Retailer 5,130,130,0,12,650,520,520,0.5555555555555556,117.0,13.0,98.4,18.599999999999994,252.40000000000015,538.4000000000001,0.6808295397066262,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,21,Manufacturer 5,80,8,6,Retailer 5,125,80,45,0,355,230,-40,1.126984126984127,117.0,8.0,97.25,19.75,285.5,506.5,0.639520202020202,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,22,Manufacturer 5,101,8,6,Retailer 5,0,0,0,101,0,0,0,,117.0,-117.0,0.0,117.0,702.0,-702.0,-inf,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,23,Manufacturer 5,113,8,5,Retailer 5,0,0,0,113,0,0,0,,107.0,-107.0,0.0,107.0,535.0,-535.0,-inf,91.04,15.959999999999994,316.28,455.20000000000005,0.5900347384248458
1,24,Manufacturer 5,104,7,3,Retailer 5,130,104,26,0,442,416,338,0.5666666666666667,106.0,24.0,98.4,7.599999999999994,293.60000000000014,497.20000000000005,0.6287303995953464,90.6,15.400000000000006,391.39999999999986,377.79999999999995,0.49115964638585546
1,25,Manufacturer 5,51,7,3,Retailer 5,130,51,79,0,283,-61,-298,-18.866666666666667,106.0,24.0,98.4,7.599999999999994,293.60000000000014,497.20000000000005,0.6287303995953464,90.6,15.400000000000006,391.39999999999986,377.79999999999995,0.49115964638585546
1,26,Manufacturer 5,76,7,3,Retailer 5,110,76,34,0,338,244,142,0.7041666666666667,106.0,4.0,92.3,13.700000000000003,378.69999999999993,398.9,0.5129886831275721,90.6,15.400000000000006,391.39999999999986,377.79999999999995,0.49115964638585546
1,27,Manufacturer 5,73,7,3,Retailer 5,120,73,47,0,339,177,36,0.904,106.0,14.0,95.85,10.150000000000006,340.64999999999986,449.54999999999995,0.5689066059225514,90.6,15.400000000000006,391.39999999999986,377.79999999999995,0.49115964638585546
1,28,Manufacturer 5,83,8,4,Retailer 5,0,0,0,83,0,0,0,,100.0,-100.0,0.0,100.0,400.0,-400.0,-inf,87.75,12.25,302.0,451.0,0.598937583001328
1,29,Manufacturer 5,147,8,6,Retailer 5,0,0,0,147,0,0,0,,117.0,-117.0,0.0,117.0,702.0,-702.0,-inf,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,30,Manufacturer 5,115,8,7,Retailer 5,130,115,15,0,545,445,340,0.615819209039548,130.0,0.0,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365
1,31,Manufacturer 5,139,7,3,Retailer 5,115,115,0,24,460,575,575,0.4444444444444444,106.0,9.0,94.2,11.799999999999997,360.80000000000007,424.6,0.5406162464985994,90.6,15.400000000000006,391.39999999999986,377.79999999999995,0.49115964638585546
1,32,Manufacturer 5,59,7,3,Retailer 5,120,59,61,0,297,51,-132,1.8,106.0,14.0,95.85,10.150000000000006,340.64999999999986,449.54999999999995,0.5689066059225514,90.6,15.400000000000006,391.39999999999986,377.79999999999995,0.49115964638585546
1,33,Manufacturer 5,122,7,3,Retailer 5,120,120,0,2,480,600,600,0.4444444444444444,106.0,14.0,95.85,10.150000000000006,340.64999999999986,449.54999999999995,0.5689066059225514,90.6,15.400000000000006,391.39999999999986,377.79999999999995,0.49115964638585546
1,34,Manufacturer 5,92,7,3,Retailer 5,100,92,8,0,376,428,404,0.48205128205128206,106.0,-6.0,87.75,18.25,407.75,345.25,0.4584993359893758,90.6,15.400000000000006,391.39999999999986,377.79999999999995,0.49115964638585546
1,35,Manufacturer 5,93,7,3,Retailer 5,100,93,7,0,379,437,416,0.4767295597484277,106.0,-6.0,87.75,18.25,407.75,345.25,0.4584993359893758,90.6,15.400000000000006,391.39999999999986,377.79999999999995,0.49115964638585546
1,36,Manufacturer 5,136,7,3,Retailer 5,140,136,4,0,548,664,652,0.45666666666666667,106.0,34.0,99.95,6.049999999999997,237.55000000000007,541.85,0.695214267385168,90.6,15.400000000000006,391.39999999999986,377.79999999999995,0.49115964638585546
1,37,Manufacturer 5,116,7,3,Retailer 5,105,105,0,11,420,525,525,0.4444444444444444,106.0,-1.0,90.15,15.849999999999994,394.35000000000014,372.45000000000005,0.4857198748043818,90.6,15.400000000000006,391.39999999999986,377.79999999999995,0.49115964638585546
1,38,Manufacturer 5,105,7,3,Retailer 5,107,105,2,0,422,517,511,0.45230439442658094,106.0,1.0,91.04,14.959999999999994,388.36,383.12,0.4966039301083631,90.6,15.400000000000006,391.39999999999986,377.79999999999995,0.49115964638585546
1,39,Manufacturer 5,80,7,3,Retailer 5,100,80,20,0,340,320,260,0.5666666666666667,106.0,-6.0,87.75,18.25,407.75,345.25,0.4584993359893758,90.6,15.400000000000006,391.39999999999986,377.79999999999995,0.49115964638585546
1,40,Manufacturer 5,75,7,3,Retailer 5,115,75,40,0,340,215,95,0.7816091954022989,106.0,9.0,94.2,11.799999999999997,360.80000000000007,424.6,0.5406162464985994,90.6,15.400000000000006,391.39999999999986,377.79999999999995,0.49115964638585546
1,1,Manufacturer 6,122,8,2,Retailer 6,75,75,0,47,375,300,300,0.5555555555555556,90.0,-15.0,72.0,18.0,300.0,339.0,0.5305164319248826,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781
1,2,Manufacturer 6,144,10,2,Retailer 6,67,67,0,77,469,134,134,0.7777777777777778,70.0,-3.0,65.64,4.359999999999999,126.40000000000006,460.28,0.7845503511283833,68.1,1.9000000000000057,120.99999999999994,486.2,0.8007246376811595
1,3,Manufacturer 6,57,7,1,Retailer 6,140,57,83,0,477,-213,-296,2.6353591160220993,95.0,45.0,99.95,-4.950000000000003,214.4500000000001,564.95,0.7248524506030279,85.1,9.900000000000006,366.0999999999999,370.1,0.5027166530834013
1,4,Manufacturer 6,149,7,2,Retailer 6,100,100,0,49,400,500,500,0.4444444444444444,100.0,0.0,87.75,12.25,377.5,375.5,0.49867197875166,87.75,12.25,377.5,375.5,0.49867197875166
1,5,Manufacturer 6,135,11,1,Retailer 6,51,51,0,84,408,51,51,0.8888888888888888,59.0,-8.0,51.0,8.0,59.0,400.0,0.8714596949891068,58.64,0.35999999999999943,55.04000000000006,471.64,0.895496316548948
1,6,Manufacturer 6,94,8,2,Retailer 6,120,94,26,0,548,220,168,0.7653631284916201,90.0,30.0,95.85,-5.849999999999994,178.49999999999983,611.7,0.7741078208048597,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781
1,7,Manufacturer 6,143,8,2,Retailer 6,0,0,0,143,0,0,0,,90.0,-90.0,0.0,90.0,180.0,-180.0,-inf,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781
1,8,Manufacturer 6,66,8,2,Retailer 6,111,66,45,0,465,-6,-96,1.2601626016260163,90.0,21.0,92.7,-2.700000000000003,219.00000000000009,560.4,0.7190146266358737,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781
1,9,Manufacturer 6,123,9,3,Retailer 6,90,90,0,33,540,270,270,0.6666666666666666,83.0,7.0,82.2,0.7999999999999972,178.80000000000007,537.6,0.7504187604690117,77.72,5.280000000000001,201.48,482.15999999999997,0.7052834825346673
1,10,Manufacturer 6,73,7,1,Retailer 6,100,73,27,0,373,203,176,0.6794171220400729,95.0,5.0,87.75,7.25,360.25,392.75,0.5215803452855245,85.1,9.900000000000006,366.0999999999999,370.1,0.5027166530834013
1,11,Manufacturer 6,142,8,2,Retailer 6,85,85,0,57,425,340,340,0.5555555555555556,90.0,-5.0,79.05,10.950000000000003,290.4999999999999,403.1,0.581170703575548,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781
1,12,Manufacturer 6,132,9,2,Retailer 6,0,0,0,132,0,0,0,,80.0,-80.0,0.0,80.0,160.0,-160.0,-inf,75.65,4.349999999999994,196.50000000000006,471.3,0.7057502246181491
1,13,Manufacturer 6,62,8,2,Retailer 6,100,62,38,0,424,20,-56,1.1521739130434783,90.0,10.0,87.75,2.25,257.5,495.5,0.6580345285524568,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781
1,14,Manufacturer 6,136,10,2,Retailer 6,0,0,0,136,0,0,0,,70.0,-70.0,0.0,70.0,140.0,-140.0,-inf,68.1,1.9000000000000057,120.99999999999994,486.2,0.8007246376811595
1,15,Manufacturer 6,146,7,1,Retailer 6,100,100,0,46,400,500,500,0.4444444444444444,95.0,5.0,87.75,7.25,360.25,392.75,0.5215803452855245,85.1,9.900000000000006,366.0999999999999,370.1,0.5027166530834013
