Experiment,Period,Player_ID,Demand,Wholesale_p.,Revenue_Share,Player_ID.1,Stock,Sales,Leftovers,Unmet_Demand,Realized_Retailer_Profit,Realized_Mfg_Profit,Realized_Retailer_Profit.1,Realized_Mfg_Profit_Share,Optimal_Stock,Under/Overstock_wrt_Optimal,Expected_Sales,Expected_Leftovers,Expected_Retailer_Profit,Expected_Mfg_Profit,Expected_Mfg._Profit_Share,Predicted_Sales,Predicted_Leftovers,Predicted_Retailer_Profit,Predicted_Mfg_Profit,Predicted_Mfg._Profit_Share,Behavioral_Category
3,14,Manufacturer 14 ,136,7,3,Retailer 14 ,65,65,0,71,130,455,130,0.7777777777777778        ,72.0,-7.0,63.95,8.049999999999997,120.55000000000008,451.85,        0.7893955276030747 ,69.69,2.3100000000000023,123.20999999999998,497.07,0.801363900174115,2
3,15,Manufacturer 14 ,146,9,2,Retailer 14 ,51,51,0,95,51,408,51,0.8888888888888888        ,60.0,-9.0,51.0,9.0,51.0,408.0,        0.8888888888888888 ,59.55,0.4500000000000028,55.49999999999992,479.1,0.8961840628507297,1
3,16,Manufacturer 14 ,95,2,9,Retailer 14 ,0,0,0,95,0,0,0,                          ,83.0,-83.0,0.0,83.0,0.0,0.0,                           ,77.72,5.280000000000001,67.15999999999997,616.48,0.9017611608448892,0
3,17,Manufacturer 14 ,139,2,8,Retailer 14 ,130,130,0,9,260,910,260,0.7777777777777778        ,100.0,30.0,98.4,1.5999999999999943,133.60000000000014,657.2,        0.8310571573090539 ,87.75,12.25,151.0,602.0,0.799468791500664,4
3,18,Manufacturer 14 ,102,2,8,Retailer 14 ,111,102,9,0,186,705,186,0.7912457912457912        ,100.0,11.0,92.7,7.299999999999997,148.80000000000007,630.6,        0.8090839107005388 ,87.75,12.25,151.0,602.0,0.799468791500664,4
3,19,Manufacturer 14 ,83,2,8,Retailer 14 ,104,83,21,0,124,560,124,0.8187134502923976        ,100.0,4.0,89.69,10.310000000000002,150.76,613.52,        0.8027424504108442 ,87.75,12.25,151.0,602.0,0.799468791500664,3
3,20,Manufacturer 14 ,142,2,8,Retailer 14 ,103,103,0,39,206,721,206,0.7777777777777778        ,100.0,3.0,89.22,10.78,150.87999999999988,610.76,        0.8019011606533272 ,87.75,12.25,151.0,602.0,0.799468791500664,3
3,21,Manufacturer 14 ,80,2,8,Retailer 14 ,120,80,40,0,80,520,80,0.8666666666666667        ,100.0,20.0,95.85,4.150000000000006,143.39999999999986,646.8,        0.818526955201215  ,87.75,12.25,151.0,602.0,0.799468791500664,4
3,22,Manufacturer 14 ,101,2,8,Retailer 14 ,100,100,0,1,200,700,200,0.7777777777777778        ,100.0,0.0,87.75,12.25,151.0,602.0,        0.799468791500664  ,87.75,12.25,151.0,602.0,0.799468791500664,2
3,23,Manufacturer 14 ,113,2,8,Retailer 14 ,110,110,0,3,220,770,220,0.7777777777777778        ,100.0,10.0,92.3,7.700000000000003,149.19999999999993,628.4,        0.808127572016461  ,87.75,12.25,151.0,602.0,0.799468791500664,3
3,24,Manufacturer 14 ,104,2,8,Retailer 14 ,110,104,6,0,196,722,196,0.7864923747276689        ,100.0,10.0,92.3,7.700000000000003,149.19999999999993,628.4,        0.808127572016461  ,87.75,12.25,151.0,602.0,0.799468791500664,3
3,25,Manufacturer 14 ,51,2,8,Retailer 14 ,112,51,61,0,-20,296,-20,1.072463768115942         ,100.0,12.0,93.09,6.909999999999997,148.3599999999999,632.72,        0.8100578685922057 ,87.75,12.25,151.0,602.0,0.799468791500664,4
3,26,Manufacturer 14 ,76,5,4,Retailer 14 ,150,76,74,0,-142,604,-142,1.3073593073593073        ,88.0,62.0,100.5,-12.5,54.0,702.0,        0.9285714285714286 ,80.97,7.030000000000001,207.76,499.88,0.7064043864111695,4
3,27,Manufacturer 14 ,73,6,3,Retailer 14 ,90,73,17,0,117,489,117,0.806930693069307         ,83.0,7.0,82.2,0.7999999999999972,199.80000000000007,516.6,        0.7211055276381909 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,3
3,28,Manufacturer 14 ,83,2,8,Retailer 14 ,120,83,37,0,92,544,92,0.8553459119496856        ,100.0,20.0,95.85,4.150000000000006,143.39999999999986,646.8,        0.818526955201215  ,87.75,12.25,151.0,602.0,0.799468791500664,4
3,29,Manufacturer 14 ,147,1,10,Retailer 14 ,150,147,3,0,144,1170,144,0.8904109589041096        ,100.0,50.0,100.5,-0.5,51.0,705.0,        0.9325396825396826 ,87.75,12.25,75.5,677.5,0.899734395750332,4
3,30,Manufacturer 14 ,115,1,10,Retailer 14 ,110,110,0,5,110,880,110,0.8888888888888888        ,100.0,10.0,92.3,7.700000000000003,74.59999999999991,703.0,        0.9040637860082306 ,87.75,12.25,75.5,677.5,0.899734395750332,3
3,31,Manufacturer 14 ,139,1,10,Retailer 14 ,105,105,0,34,105,840,105,0.8888888888888888        ,100.0,5.0,90.15,9.849999999999994,75.30000000000018,691.5,        0.9017996870109544 ,87.75,12.25,75.5,677.5,0.899734395750332,3
3,32,Manufacturer 14 ,59,1,10,Retailer 14 ,140,59,81,0,-22,310,-22,1.0763888888888888        ,100.0,40.0,99.95,0.0499999999999971,59.90000000000009,719.5,        0.9231460097510904 ,87.75,12.25,75.5,677.5,0.899734395750332,4
3,33,Manufacturer 14 ,122,2,9,Retailer 14 ,88,88,0,34,88,704,88,0.8888888888888888        ,83.0,5.0,80.97,2.030000000000001,66.90999999999997,640.73,        0.9054462721157652 ,77.72,5.280000000000001,67.15999999999997,616.48,0.9017611608448892,3
3,34,Manufacturer 14 ,92,2,9,Retailer 14 ,90,90,0,2,90,720,90,0.8888888888888888        ,83.0,7.0,82.2,0.7999999999999972,66.60000000000002,649.8000000000001,        0.907035175879397  ,77.72,5.280000000000001,67.15999999999997,616.48,0.9017611608448892,3
3,35,Manufacturer 14 ,93,2,9,Retailer 14 ,80,80,0,13,80,640,80,0.8888888888888888        ,83.0,-3.0,75.65,7.349999999999994,66.95000000000005,600.85,        0.8997454327643006 ,77.72,5.280000000000001,67.15999999999997,616.48,0.9017611608448892,2
3,36,Manufacturer 14 ,136,2,9,Retailer 14 ,89,89,0,47,89,712,89,0.8888888888888888        ,83.0,6.0,81.59,1.4099999999999966,66.76999999999998,645.3100000000001,        0.9062324457926076 ,77.72,5.280000000000001,67.15999999999997,616.48,0.9017611608448892,3
3,37,Manufacturer 14 ,116,2,9,Retailer 14 ,90,90,0,26,90,720,90,0.8888888888888888        ,83.0,7.0,82.2,0.7999999999999972,66.60000000000002,649.8000000000001,        0.907035175879397  ,77.72,5.280000000000001,67.15999999999997,616.48,0.9017611608448892,3
3,38,Manufacturer 14 ,105,2,9,Retailer 14 ,100,100,0,5,100,800,100,0.8888888888888888        ,83.0,17.0,87.75,-4.75,63.25,689.75,        0.9160026560424966 ,77.72,5.280000000000001,67.15999999999997,616.48,0.9017611608448892,4
3,39,Manufacturer 14 ,80,2,9,Retailer 14 ,89,80,9,0,62,631,62,0.9105339105339104        ,83.0,6.0,81.59,1.4099999999999966,66.76999999999998,645.3100000000001,        0.9062324457926076 ,77.72,5.280000000000001,67.15999999999997,616.48,0.9017611608448892,3
3,40,Manufacturer 14 ,75,2,9,Retailer 14 ,98,75,23,0,29,577,29,0.9521452145214522        ,83.0,15.0,86.72,-3.719999999999999,64.15999999999985,682.48,        0.914068359584271  ,77.72,5.280000000000001,67.15999999999997,616.48,0.9017611608448892,4
3,1,Manufacturer 15 ,122,2,6,Retailer 15 ,95,95,0,27,380,475,380,0.5555555555555556        ,117.0,-22.0,85.1,31.90000000000001,320.6,415.6,        0.5645205107307797 ,94.89,22.11,335.34000000000003,452.34,0.5742687385740403,1
3,2,Manufacturer 15 ,144,2,5,Retailer 15 ,120,120,0,24,600,480,600,0.4444444444444444        ,121.0,-1.0,95.85,25.15000000000001,430.9499999999998,359.25,        0.4546317388003038 ,96.15,24.849999999999994,431.0500000000002,359.75,0.4549190692969144,2
3,3,Manufacturer 15 ,57,1,6,Retailer 15 ,150,57,93,0,192,42,192,0.1794871794871795        ,133.0,17.0,100.5,32.5,453.0,303.0,        0.4007936507936508 ,98.97,34.03,460.82,327.81999999999994,0.4156776222357476,4
3,4,Manufacturer 15 ,149,4,3,Retailer 15 ,100,100,0,49,500,400,500,0.4444444444444444        ,106.0,-6.0,87.75,18.25,389.75,363.25,        0.4824037184594953 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,2
3,5,Manufacturer 15 ,135,3,5,Retailer 15 ,115,115,0,20,460,575,460,0.5555555555555556        ,107.0,8.0,94.2,12.799999999999995,314.4000000000001,471.0,        0.5996944232238349 ,91.04,15.959999999999994,316.28,455.2000000000001,0.5900347384248458,3
3,6,Manufacturer 15 ,94,4,3,Retailer 15 ,128,94,34,0,334,410,334,0.5510752688172043        ,106.0,22.0,97.97,8.030000000000001,369.7299999999999,421.91,        0.5329568996008287 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,4
3,7,Manufacturer 15 ,143,1,7,Retailer 15 ,150,143,7,0,565,701,565,0.5537124802527646        ,130.0,20.0,100.5,29.5,352.5,403.5,        0.5337301587301587 ,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365,4
3,8,Manufacturer 15 ,66,2,5,Retailer 15 ,120,66,54,0,222,210,222,0.4861111111111111        ,121.0,-1.0,95.85,25.15000000000001,430.9499999999998,359.25,        0.4546317388003038 ,96.15,24.849999999999994,431.0500000000002,359.75,0.4549190692969144,2
3,9,Manufacturer 15 ,123,4,4,Retailer 15 ,101,101,0,22,404,505,404,0.5555555555555556        ,100.0,1.0,88.25,11.75,302.0,454.0,        0.6005291005291006 ,87.75,12.25,302.0,451.0,0.598937583001328,3
3,10,Manufacturer 15 ,73,3,5,Retailer 15 ,130,73,57,0,121,365,121,0.7510288065843621        ,107.0,23.0,98.4,8.599999999999994,298.8000000000002,492.0,        0.6221547799696509 ,91.04,15.959999999999994,316.28,455.2000000000001,0.5900347384248458,4
3,11,Manufacturer 15 ,142,2,6,Retailer 15 ,119,119,0,23,476,595,476,0.5555555555555556        ,117.0,2.0,95.54,21.46,335.24,454.24,        0.5753660637381568 ,94.89,22.11,335.34000000000003,452.34,0.5742687385740403,3
3,12,Manufacturer 15 ,132,3,5,Retailer 15 ,60,60,0,72,240,300,240,0.5555555555555556        ,107.0,-47.0,59.55,47.45,236.8499999999999,297.75,        0.5569584736251404 ,91.04,15.959999999999994,316.28,455.2000000000001,0.5900347384248458,0
3,13,Manufacturer 15 ,62,1,8,Retailer 15 ,90,62,28,0,158,316,158,0.6666666666666666        ,125.0,-35.0,82.2,42.8,238.80000000000007,477.6,        0.6666666666666666 ,97.25,27.75,264.0,528.0,0.6666666666666666,0
3,14,Manufacturer 15 ,136,1,5,Retailer 15 ,150,136,14,0,802,380,802,0.3214890016920473        ,136.0,14.0,100.5,35.5,553.5,202.5,        0.2678571428571428 ,99.45,36.55,560.1500000000001,225.25,0.2867965367965367,4
3,15,Manufacturer 15 ,146,4,4,Retailer 15 ,80,80,0,66,320,400,320,0.5555555555555556        ,100.0,-20.0,75.65,24.349999999999994,285.20000000000005,382.6,        0.5729260257562144 ,87.75,12.25,302.0,451.0,0.598937583001328,1
3,16,Manufacturer 15 ,95,3,5,Retailer 15 ,120,95,25,0,305,475,305,0.6089743589743589        ,107.0,13.0,95.85,11.150000000000006,310.9499999999998,479.25,        0.6064920273348521 ,91.04,15.959999999999994,316.28,455.2000000000001,0.5900347384248458,4
3,17,Manufacturer 15 ,139,1,7,Retailer 15 ,150,139,11,0,545,673,545,0.5525451559934319        ,130.0,20.0,100.5,29.5,352.5,403.5,        0.5337301587301587 ,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365,4
3,18,Manufacturer 15 ,102,2,6,Retailer 15 ,125,102,23,0,362,487,362,0.5736160188457008        ,117.0,8.0,97.25,19.75,333.5,458.5,        0.5789141414141414 ,94.89,22.11,335.34000000000003,452.34,0.5742687385740403,3
3,19,Manufacturer 15 ,83,3,5,Retailer 15 ,65,65,0,18,260,325,260,0.5555555555555556        ,107.0,-42.0,63.95,43.05,252.6500000000001,319.75,        0.5586128581411599 ,91.04,15.959999999999994,316.28,455.2000000000001,0.5900347384248458,0
3,20,Manufacturer 15 ,142,1,7,Retailer 15 ,147,142,5,0,563,700,563,0.5542359461599367        ,130.0,17.0,100.44,29.56,355.20000000000005,409.0799999999999,        0.5352488616737321 ,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365,4
3,21,Manufacturer 15 ,80,2,5,Retailer 15 ,123,80,43,0,314,277,314,0.4686971235194585        ,121.0,2.0,96.72,24.28,431.0399999999999,360.6,        0.4555100803395484 ,96.15,24.849999999999994,431.0500000000002,359.75,0.4549190692969144,3
3,22,Manufacturer 15 ,101,1,6,Retailer 15 ,150,101,49,0,456,306,456,0.4015748031496063        ,133.0,17.0,100.5,32.5,453.0,303.0,        0.4007936507936508 ,98.97,34.03,460.82,327.81999999999994,0.4156776222357476,4
3,23,Manufacturer 15 ,113,1,7,Retailer 15 ,140,113,27,0,425,511,425,0.5459401709401709        ,130.0,10.0,99.95,30.05,359.7500000000001,419.65,        0.5384269951244546 ,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365,3
3,24,Manufacturer 15 ,104,2,5,Retailer 15 ,130,104,26,0,468,390,468,0.4545454545454545        ,121.0,9.0,98.4,22.599999999999994,428.8000000000002,362.0,        0.4577642893272634 ,96.15,24.849999999999994,431.0500000000002,359.75,0.4549190692969144,3
3,25,Manufacturer 15 ,51,3,6,Retailer 15 ,82,51,31,0,60,306,60,0.8360655737704918        ,100.0,-18.0,77.04,22.96,216.24,462.24,        0.6812875840113194 ,87.75,12.25,226.5,526.5,0.6992031872509961,1
3,26,Manufacturer 15 ,76,1,7,Retailer 15 ,134,76,58,0,246,264,246,0.5176470588235295        ,130.0,4.0,99.14,30.86,361.7000000000001,425.98,        0.5408033719276863 ,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365,3
3,27,Manufacturer 15 ,73,1,7,Retailer 15 ,124,73,51,0,241,263,241,0.5218253968253969        ,130.0,-6.0,96.99,33.010000000000005,360.94999999999993,430.93,        0.5441859877759256 ,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365,2
3,28,Manufacturer 15 ,83,3,5,Retailer 15 ,113,83,30,0,242,415,242,0.6316590563165906        ,107.0,6.0,93.47,13.53,315.28999999999985,467.35,        0.5971455586220997 ,91.04,15.959999999999994,316.28,455.2000000000001,0.5900347384248458,3
3,29,Manufacturer 15 ,147,4,6,Retailer 15 ,75,75,0,72,150,525,150,0.7777777777777778        ,83.0,-8.0,72.0,11.0,132.0,507.0,        0.7934272300469484 ,77.72,5.280000000000001,134.32,549.3199999999999,0.8035223216897783,2
3,30,Manufacturer 15 ,115,1,10,Retailer 15 ,0,0,0,115,0,0,0,                          ,100.0,-100.0,0.0,100.0,0.0,0.0,                           ,87.75,12.25,75.5,677.5,0.899734395750332,0
3,31,Manufacturer 15 ,139,3,6,Retailer 15 ,70,70,0,69,210,420,210,0.6666666666666666        ,100.0,-30.0,68.1,31.90000000000001,198.6,408.6,        0.6729249011857708 ,87.75,12.25,226.5,526.5,0.6992031872509961,0
3,32,Manufacturer 15 ,59,6,1,Retailer 15 ,93,59,34,0,91,338,91,0.7878787878787878        ,95.0,-2.0,83.97,11.03,365.67,362.97,        0.498147233201581  ,85.1,9.900000000000006,366.0999999999999,370.1,0.5027166530834013,2
3,33,Manufacturer 15 ,122,1,7,Retailer 15 ,130,122,8,0,480,594,480,0.553072625698324         ,130.0,0.0,98.4,31.599999999999994,362.0000000000001,428.80000000000007,        0.5422357106727365 ,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365,2
3,34,Manufacturer 15 ,92,1,7,Retailer 15 ,90,90,0,2,360,450,360,0.5555555555555556        ,130.0,-40.0,82.2,47.8,321.0000000000001,395.4,        0.5519262981574539 ,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365,0
3,35,Manufacturer 15 ,93,4,3,Retailer 15 ,103,93,10,0,425,382,425,0.473358116480793         ,106.0,-3.0,89.22,16.78,390.9799999999999,370.66,        0.4866603644766556 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,2
3,36,Manufacturer 15 ,136,3,6,Retailer 15 ,85,85,0,51,255,510,255,0.6666666666666666        ,100.0,-15.0,79.05,20.950000000000003,219.29999999999995,474.3,        0.6838235294117647 ,87.75,12.25,226.5,526.5,0.6992031872509961,1
3,37,Manufacturer 15 ,116,1,7,Retailer 15 ,146,116,30,0,434,520,434,0.5450733752620545        ,130.0,16.0,100.4,29.599999999999994,356.0000000000001,410.80000000000007,        0.5357329160146062 ,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365,4
3,38,Manufacturer 15 ,105,2,5,Retailer 15 ,140,105,35,0,455,385,455,0.4583333333333333        ,121.0,19.0,99.95,21.05,419.6500000000001,359.75,        0.4615730048755452 ,96.15,24.849999999999994,431.0500000000002,359.75,0.4549190692969144,4
3,39,Manufacturer 15 ,80,6,1,Retailer 15 ,70,70,0,10,350,280,350,0.4444444444444444        ,95.0,-25.0,68.1,26.90000000000001,329.0999999999999,278.1,        0.45800395256917   ,85.1,9.900000000000006,366.0999999999999,370.1,0.5027166530834013,0
3,40,Manufacturer 15 ,75,1,7,Retailer 15 ,137,75,62,0,238,251,238,0.5132924335378323        ,130.0,7.0,99.59,30.41,360.94999999999993,423.13,        0.5396515661667177 ,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365,3
3,1,Manufacturer 16 ,122,6,5,Retailer 16 ,0,0,0,122,0,0,0,                          ,64.0,-64.0,0.0,64.0,0.0,0.0,                           ,63.09,0.9099999999999966,57.63,507.4500000000001,0.898014440433213,0
3,2,Manufacturer 16 ,144,5,2,Retailer 16 ,82,82,0,62,410,328,410,0.4444444444444444        ,100.0,-18.0,77.04,22.96,360.4,318.08000000000004,        0.4688126400188657 ,87.75,12.25,377.5,375.5,0.49867197875166,1
3,3,Manufacturer 16 ,57,3,5,Retailer 16 ,70,57,13,0,189,285,189,0.6012658227848101        ,107.0,-37.0,68.1,38.900000000000006,266.69999999999993,340.5,        0.5607707509881423 ,91.04,15.959999999999994,316.28,455.2000000000001,0.5900347384248458,0
3,4,Manufacturer 16 ,149,7,3,Retailer 16 ,51,51,0,98,102,357,102,0.7777777777777778        ,72.0,-21.0,51.0,21.0,102.0,357.0,        0.7777777777777778 ,69.69,2.3100000000000023,123.20999999999998,497.07,0.801363900174115,0
3,5,Manufacturer 16 ,135,8,3,Retailer 16 ,0,0,0,135,0,0,0,                          ,61.0,-61.0,0.0,61.0,0.0,0.0,                           ,60.45,0.5499999999999972,56.05000000000007,486.35,0.8966629793510323,0
3,6,Manufacturer 16 ,94,3,6,Retailer 16 ,60,60,0,34,180,360,180,0.6666666666666666        ,100.0,-40.0,59.55,40.45,177.29999999999995,357.29999999999995,        0.6683501683501684 ,87.75,12.25,226.5,526.5,0.6992031872509961,0
3,7,Manufacturer 16 ,143,3,6,Retailer 16 ,0,0,0,143,0,0,0,                          ,100.0,-100.0,0.0,100.0,0.0,0.0,                           ,87.75,12.25,226.5,526.5,0.6992031872509961,0
3,8,Manufacturer 16 ,66,4,6,Retailer 16 ,0,0,0,66,0,0,0,                          ,83.0,-83.0,0.0,83.0,0.0,0.0,                           ,77.72,5.280000000000001,134.32,549.3199999999999,0.8035223216897783,0
3,9,Manufacturer 16 ,123,3,5,Retailer 16 ,130,123,7,0,471,615,471,0.5662983425414365        ,107.0,23.0,98.4,8.599999999999994,298.8000000000002,492.0,        0.6221547799696509 ,91.04,15.959999999999994,316.28,455.2000000000001,0.5900347384248458,4
3,10,Manufacturer 16 ,73,4,8,Retailer 16 ,0,0,0,73,0,0,0,                          ,50.0,-50.0,0.0,50.0,0.0,0.0,                           ,50.0,0.0,0.0,450.0,1.0,0
3,11,Manufacturer 16 ,142,3,5,Retailer 16 ,100,100,0,42,400,500,400,0.5555555555555556        ,107.0,-7.0,87.75,19.25,314.25,438.75,        0.5826693227091634 ,91.04,15.959999999999994,316.28,455.2000000000001,0.5900347384248458,2
3,12,Manufacturer 16 ,132,4,7,Retailer 16 ,0,0,0,132,0,0,0,                          ,70.0,-70.0,0.0,70.0,0.0,0.0,                           ,68.1,1.9000000000000057,60.5,546.6999999999999,0.9003623188405797,0
3,13,Manufacturer 16 ,62,4,8,Retailer 16 ,0,0,0,62,0,0,0,                          ,50.0,-50.0,0.0,50.0,0.0,0.0,                           ,50.0,0.0,0.0,450.0,1.0,0
3,14,Manufacturer 16 ,136,3,6,Retailer 16 ,0,0,0,136,0,0,0,                          ,100.0,-100.0,0.0,100.0,0.0,0.0,                           ,87.75,12.25,226.5,526.5,0.6992031872509961,0
3,15,Manufacturer 16 ,146,3,7,Retailer 16 ,0,0,0,146,0,0,0,                          ,90.0,-90.0,0.0,90.0,0.0,0.0,                           ,82.2,7.799999999999997,141.0000000000001,575.4,0.803182579564489,0
3,16,Manufacturer 16 ,95,5,6,Retailer 16 ,0,0,0,95,0,0,0,                          ,67.0,-67.0,0.0,67.0,0.0,0.0,                           ,65.64,1.3599999999999994,58.84000000000003,527.84,0.8997068248448898,0
3,17,Manufacturer 16 ,139,5,6,Retailer 16 ,0,0,0,139,0,0,0,                          ,67.0,-67.0,0.0,67.0,0.0,0.0,                           ,65.64,1.3599999999999994,58.84000000000003,527.84,0.8997068248448898,0
3,18,Manufacturer 16 ,102,3,6,Retailer 16 ,75,75,0,27,225,450,225,0.6666666666666666        ,100.0,-25.0,72.0,28.0,207.0,432.0,        0.676056338028169  ,87.75,12.25,226.5,526.5,0.6992031872509961,0
3,19,Manufacturer 16 ,83,3,7,Retailer 16 ,0,0,0,83,0,0,0,                          ,90.0,-90.0,0.0,90.0,0.0,0.0,                           ,82.2,7.799999999999997,141.0000000000001,575.4,0.803182579564489,0
3,20,Manufacturer 16 ,142,4,5,Retailer 16 ,0,0,0,142,0,0,0,                          ,93.0,-93.0,0.0,93.0,0.0,0.0,                           ,83.97,9.03,215.79,512.85,0.7038455204216074,0
3,21,Manufacturer 16 ,80,3,5,Retailer 16 ,99,80,19,0,263,400,263,0.6033182503770739        ,107.0,-8.0,87.24,19.760000000000005,313.6799999999999,436.2,        0.5816930708913427 ,91.04,15.959999999999994,316.28,455.2000000000001,0.5900347384248458,2
3,22,Manufacturer 16 ,101,4,8,Retailer 16 ,0,0,0,101,0,0,0,                          ,50.0,-50.0,0.0,50.0,0.0,0.0,                           ,50.0,0.0,0.0,450.0,1.0,0
3,23,Manufacturer 16 ,113,3,5,Retailer 16 ,0,0,0,113,0,0,0,                          ,107.0,-107.0,0.0,107.0,0.0,0.0,                           ,91.04,15.959999999999994,316.28,455.2000000000001,0.5900347384248458,0
3,24,Manufacturer 16 ,104,3,7,Retailer 16 ,0,0,0,104,0,0,0,                          ,90.0,-90.0,0.0,90.0,0.0,0.0,                           ,82.2,7.799999999999997,141.0000000000001,575.4,0.803182579564489,0
3,25,Manufacturer 16 ,51,3,6,Retailer 16 ,0,0,0,51,0,0,0,                          ,100.0,-100.0,0.0,100.0,0.0,0.0,                           ,87.75,12.25,226.5,526.5,0.6992031872509961,0
